gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_x,gyro_y,gyro_z,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Azimuth) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
52.40288515555556,-1.5565319333333332,164.83,,2,183.79,28 / 28,101011,2019-09-08 12:05:32:741,0.2283,-0.099,9.9952,-0.0039,0.0039,9.8066,-0.0151,0.0005,0.0172,-12.5,-29.94,39.44,351.23,-81.95,-170.69,2.453333333333333,1.0,52.40288515555556,-1.5565319333333332
52.402883244444446,-1.5565324666666667,164.83,,2,183.79,28 / 28,101111,2019-09-08 12:05:32:841,0.1931,-0.2893,9.7423,-0.0006,0.0028,9.8066,-0.007,0.0088,0.0016,-12.19,-30.87,38.94,351.49,-81.99,-170.43,2.3766666666666665,1.0,52.402883244444446,-1.5565324666666667
52.40288133333333,-1.556533,164.83,,2,183.79,27 / 28,101210,2019-09-08 12:05:32:940,0.1595,-0.115,9.8231,-0.0013,0.0044,9.8066,-0.002,-0.0069,-0.0087,-12.31,-30.31,38.88,351.57,-82.07,-170.39,2.3,1.0,52.40288133333333,-1.556533
52.40287942222223,-1.5565335333333332,164.83,,2,183.79,27 / 28,101311,2019-09-08 12:05:33:041,0.1382,0.0168,9.854,-0.002,0.0073,9.8066,0.0091,-0.0015,0.0055,-12.69,-30.87,38.56,350.18,-82.12,-170.28,2.223333333333333,1.0,52.40287942222223,-1.5565335333333332
52.402877511111114,-1.5565340666666667,164.83,,2,183.79,27 / 28,101410,2019-09-08 12:05:33:140,0.2326,-0.2914,9.8201,-0.0011,0.0027,9.8066,-0.0198,0.0086,-0.0066,-12.56,-30.62,39.31,350.33,-82.24,-170.17,2.1466666666666665,1.0,52.402877511111114,-1.5565340666666667
52.4028756,-1.5565346,164.83,,2,183.79,27 / 28,101511,2019-09-08 12:05:33:241,0.124,-0.0482,9.8921,-0.0016,0.0056,9.8065,-0.0015,0.004,0.0075,-12.37,-31.12,38.56,351.9,-82.33,-170.1,2.07,1.0,52.4028756,-1.5565346
52.40287368888889,-1.5565351333333333,164.83,,2,183.79,27 / 28,101611,2019-09-08 12:05:33:341,0.1758,-0.2536,9.8814,-0.0029,0.0061,9.8066,0.0221,-0.005,-0.0071,-13.37,-30.75,38.56,350.64,-82.39,-169.92,1.9933333333333332,1.0,52.40287368888889,-1.5565351333333333
52.40287177777778,-1.5565356666666665,164.83,,2,183.79,27 / 28,101711,2019-09-08 12:05:33:441,0.1011,-0.0223,9.9063,-0.0002,0.0027,9.8066,-0.0103,-0.002,0.0058,-12.5,-31.0,37.69,351.76,-82.47,-169.81,1.9166666666666665,1.0,52.40287177777778,-1.5565356666666665
52.40286986666667,-1.5565362,164.83,,2,183.79,27 / 28,101810,2019-09-08 12:05:33:540,0.3105,-0.2639,9.8533,-0.0017,0.0048,9.8066,0.0046,-0.0098,0.0014,-12.94,-31.69,38.0,350.32,-82.53,-169.72,1.8399999999999999,1.0,52.40286986666667,-1.5565362
52.40286795555556,-1.5565367333333333,164.83,,2,183.79,27 / 28,101910,2019-09-08 12:05:33:640,0.2269,-0.0642,9.8615,-0.0021,0.0037,9.8065,0.0137,-0.0119,-0.0009,-13.12,-31.0,38.19,350.49,-82.6,-169.61,1.7633333333333332,1.0,52.40286795555556,-1.5565367333333333
52.402866044444444,-1.5565372666666666,164.83,,2,183.79,27 / 28,102010,2019-09-08 12:05:33:740,0.2094,-0.2529,9.8582,-0.002,0.0059,9.8066,-0.0126,0.0139,0.0002,-13.12,-30.81,39.56,351.73,-82.67,-169.42,1.6866666666666665,1.0,52.402866044444444,-1.5565372666666666
52.40286413333334,-1.5565377999999999,164.83,,2,183.79,27 / 28,102110,2019-09-08 12:05:33:840,0.2121,-0.2325,9.7961,-0.0023,0.0083,9.8066,0.011,-0.0019,0.0053,-12.69,-31.31,37.44,350.29,-82.77,-169.31,1.6099999999999999,1.0,52.40286413333334,-1.5565377999999999
52.402862222222225,-1.5565383333333334,164.83,,2,183.79,27 / 28,102210,2019-09-08 12:05:33:940,0.2253,-0.2499,9.876,-0.0013,0.0037,9.8066,-0.0003,0.0013,-0.0063,-12.87,-31.37,38.5,351.48,-82.84,-169.22,1.5333333333333332,1.0,52.402862222222225,-1.5565383333333334
52.40286031111111,-1.5565388666666666,164.83,,2,183.79,27 / 28,102311,2019-09-08 12:05:34:041,0.2527,-0.1343,9.8543,-0.0019,0.0057,9.8066,-0.0153,0.0128,0.0006,-13.06,-31.37,38.5,351.55,-82.88,-169.17,1.4566666666666666,1.0,52.40286031111111,-1.5565388666666666
52.4028584,-1.5565394,164.83,,2,183.79,27 / 28,102410,2019-09-08 12:05:34:140,0.1853,-0.1971,9.9477,-0.0032,0.0036,9.8066,0.0141,-0.0102,-0.0002,-13.25,-30.87,37.94,351.24,-82.99,-168.99,1.38,1.0,52.4028584,-1.5565394
52.402856488888894,-1.5565399333333332,164.83,,2,183.79,27 / 28,102511,2019-09-08 12:05:34:241,0.1715,-0.155,9.8375,-0.0029,0.0045,9.8066,0.0034,0.0023,-0.0105,-12.87,-31.12,38.75,352.1,-83.07,-168.69,1.303333333333333,1.0,52.402856488888894,-1.5565399333333332
52.40285457777778,-1.5565404666666667,164.83,,2,183.79,27 / 28,102610,2019-09-08 12:05:34:340,0.3355,-0.4498,9.8579,0.0006,0.0038,9.8066,-0.0187,0.0022,0.0125,-13.69,-31.44,38.25,350.09,-83.11,-168.71,1.2266666666666663,1.0,52.40285457777778,-1.5565404666666667
52.40285266666667,-1.556541,164.83,,2,183.79,27 / 28,102710,2019-09-08 12:05:34:440,0.2484,-0.1874,9.8007,-0.0033,0.0049,9.8065,0.0111,-0.0063,-0.0092,-13.44,-31.19,37.81,351.76,-83.21,-168.55,1.1499999999999997,1.0,52.40285266666667,-1.556541
52.402850755555555,-1.5565415333333332,164.83,,2,183.79,27 / 28,102811,2019-09-08 12:05:34:541,0.2791,-0.1827,9.8603,-0.0007,0.0036,9.8066,0.0066,-0.0118,0.0044,-13.62,-31.75,38.13,350.36,-83.26,-168.46,1.073333333333333,1.0,52.402850755555555,-1.5565415333333332
52.40284884444445,-1.5565420666666667,164.83,,2,183.79,27 / 28,102911,2019-09-08 12:05:34:641,0.1399,-0.2223,9.9362,-0.0008,0.0039,9.8066,0.0049,-0.0041,0.0057,-13.5,-31.25,37.75,351.92,-83.3,-168.41,0.9966666666666664,1.0,52.40284884444445,-1.5565420666666667
52.402846933333336,-1.5565426,164.83,,2,183.79,27 / 28,103011,2019-09-08 12:05:34:741,0.2633,-0.4157,9.751,0.0001,0.0045,9.8066,-0.0168,0.0136,-0.0019,-13.25,-31.06,37.56,351.89,-83.32,-168.44,0.9199999999999997,1.0,52.402846933333336,-1.5565426
52.40284502222222,-1.5565431333333333,164.83,,2,183.79,27 / 28,103111,2019-09-08 12:05:34:841,0.3285,-0.269,9.9206,-0.0021,0.0054,9.8066,0.0115,0.0009,0.0063,-13.0,-31.44,37.94,351.89,-83.4,-168.46,0.843333333333333,1.0,52.40284502222222,-1.5565431333333333
52.40284311111111,-1.5565436666666665,164.83,,2,183.79,28 / 28,103211,2019-09-08 12:05:34:941,0.1391,-0.2036,9.9044,-0.0016,0.0011,9.8066,-0.0016,-0.0001,-0.0097,-13.37,-31.12,38.13,352.03,-83.44,-168.33,0.7666666666666664,1.0,52.40284311111111,-1.5565436666666665
52.402841200000005,-1.5565442,164.83,,2,183.79,28 / 28,103311,2019-09-08 12:05:35:041,0.2519,-0.4734,9.7591,-0.0009,0.0044,9.8066,0.0173,0.001,0.0031,-13.31,-31.25,37.94,352.16,-83.5,-168.22,0.6899999999999997,1.0,52.402841200000005,-1.5565442
52.40283928888889,-1.5565447333333333,164.83,,2,183.79,28 / 28,103411,2019-09-08 12:05:35:141,0.2859,-0.3245,9.9101,0.0003,0.0001,9.8066,-0.0006,-0.0143,-0.0097,-13.19,-30.81,38.5,352.81,-83.53,-168.1,0.6133333333333331,1.0,52.40283928888889,-1.5565447333333333
52.40283737777778,-1.5565452666666666,164.83,,2,183.79,28 / 28,103510,2019-09-08 12:05:35:240,0.2012,-0.2866,9.9259,0.0013,0.0018,9.8066,0.0019,-0.0043,0.013,-13.44,-31.19,38.06,352.29,-83.55,-168.11,0.5366666666666664,1.0,52.40283737777778,-1.5565452666666666
52.402835466666666,-1.5565457999999999,164.83,,2,183.79,28 / 28,103611,2019-09-08 12:05:35:341,0.2173,-0.394,9.7799,-0.0023,0.0038,9.8066,-0.0149,0.0163,-0.0014,-12.87,-30.75,38.13,352.26,-83.58,-168.14,0.4599999999999997,1.0,52.402835466666666,-1.5565457999999999
52.40283355555556,-1.5565463333333334,164.83,,2,183.79,28 / 28,103710,2019-09-08 12:05:35:440,0.2962,-0.3005,9.8215,-0.001,0.0046,9.8065,-0.0051,0.0159,0.0134,-13.12,-31.25,38.31,352.35,-83.64,-168.06,0.383333333333333,1.0,52.40283355555556,-1.5565463333333334
52.40283164444445,-1.5565468666666666,164.83,,2,183.79,28 / 28,103811,2019-09-08 12:05:35:541,0.2328,-0.4114,9.8922,-0.0001,0.0024,9.8066,-0.0157,0.0126,-0.0014,-12.56,-31.5,39.06,352.96,-83.65,-167.98,0.3066666666666663,1.0,52.40283164444445,-1.5565468666666666
52.402829733333334,-1.5565474,164.83,,2,183.79,28 / 28,103911,2019-09-08 12:05:35:641,0.2378,-0.2688,9.8782,-0.0018,0.0032,9.8066,0.0028,0.002,0.0044,-12.87,-31.31,38.19,352.54,-83.7,-167.9,0.22999999999999965,1.0,52.402829733333334,-1.5565474
52.40282782222222,-1.5565479333333332,164.83,,2,183.79,28 / 28,104011,2019-09-08 12:05:35:741,0.2966,-0.3172,9.7734,-0.0005,0.0032,9.8066,0.0188,-0.016,-0.0009,-13.37,-31.5,37.94,352.68,-83.71,-167.77,0.153333333333333,1.0,52.40282782222222,-1.5565479333333332
52.402825911111115,-1.5565484666666667,164.83,,2,183.79,28 / 28,104111,2019-09-08 12:05:35:841,0.214,-0.4509,9.8186,0.0015,0.001,9.8066,0.0138,-0.0202,0.0016,-13.19,-31.5,38.31,352.73,-83.75,-167.73,0.07666666666666631,1.0,52.402825911111115,-1.5565484666666667
52.402824,-1.556549,164.64,0.0,3,192.72,28 / 28,104212,2019-09-08 12:05:35:942,0.2046,-0.2082,9.9359,0.0002,0.0016,9.8066,0.0161,-0.009,-0.0023,-12.44,-31.5,38.19,354.1,-83.77,-167.84,0.0,1.0,52.402824,-1.556549
52.402823600000005,-1.5565494269230769,164.64,,3,192.72,28 / 28,104311,2019-09-08 12:05:36:041,0.2673,-0.3595,9.9093,0.0001,0.0013,9.8066,-0.0004,0.0028,-0.0001,-13.37,-31.37,38.75,353.12,-83.79,-167.85,0.025884615384615388,1.0,52.402823600000005,-1.5565494269230769
52.4028232,-1.5565498538461537,164.64,,3,192.72,28 / 28,104411,2019-09-08 12:05:36:141,0.2679,-0.3889,9.831,0.0014,0.0005,9.8066,-0.01,0.0069,0.0091,-13.25,-31.69,37.94,352.56,-83.79,-167.87,0.051769230769230776,1.0,52.4028232,-1.5565498538461537
52.4028228,-1.5565502807692306,164.64,,3,192.72,28 / 28,104511,2019-09-08 12:05:36:241,0.2548,-0.3621,9.8183,-0.0001,-0.0012,9.8066,-0.0219,0.0169,0.0002,-13.69,-31.69,38.25,351.01,-83.81,-167.95,0.07765384615384616,1.0,52.4028228,-1.5565502807692306
52.402822400000005,-1.5565507076923077,164.64,,3,192.72,28 / 28,104611,2019-09-08 12:05:36:341,0.3037,-0.3905,9.8711,0.0008,0.0014,9.8066,-0.0016,0.0028,0.0077,-13.31,-31.62,38.25,352.46,-83.82,-167.96,0.10353846153846155,1.0,52.402822400000005,-1.5565507076923077
52.402822,-1.5565511346153846,164.64,,3,192.72,28 / 28,104711,2019-09-08 12:05:36:441,0.273,-0.2487,9.923,-0.0001,0.0012,9.8066,-0.0032,0.0002,-0.0037,-13.19,-31.37,37.94,352.43,-83.85,-168.02,0.12942307692307695,1.0,52.402822,-1.5565511346153846
52.4028216,-1.5565515615384615,164.64,,3,192.72,28 / 28,104811,2019-09-08 12:05:36:541,0.2435,-0.4512,9.7967,-0.0004,0.0014,9.8066,0.0064,-0.0063,0.0039,-13.12,-31.5,38.75,352.91,-83.86,-168.04,0.1553076923076923,1.0,52.4028216,-1.5565515615384615
52.402821200000005,-1.5565519884615384,164.64,,3,192.72,28 / 28,104911,2019-09-08 12:05:36:641,0.3067,-0.3614,9.801,-0.0001,0.0002,9.8066,0.0012,-0.0068,-0.008,-13.56,-31.62,38.06,350.96,-83.87,-168.01,0.1811923076923077,1.0,52.402821200000005,-1.5565519884615384
52.4028208,-1.5565524153846153,164.64,,3,192.72,28 / 28,105011,2019-09-08 12:05:36:741,0.2886,-0.228,9.9559,0.0001,0.0029,9.8066,0.0218,-0.0177,0.0027,-12.81,-31.31,38.44,352.39,-83.89,-168.06,0.2070769230769231,1.0,52.4028208,-1.5565524153846153
52.4028204,-1.5565528423076922,164.64,,3,192.72,28 / 28,105111,2019-09-08 12:05:36:841,0.2558,-0.4797,9.8184,0.0003,-0.0001,9.8065,0.0094,-0.0109,-0.0069,-13.37,-31.37,38.0,352.4,-83.9,-168.05,0.2329615384615385,1.0,52.4028204,-1.5565528423076922
52.402820000000006,-1.556553269230769,164.64,,3,192.72,27 / 27,105211,2019-09-08 12:05:36:941,0.2549,-0.3275,9.7675,0.0001,0.0011,9.8066,-0.0018,0.0034,0.0035,-13.12,-31.44,38.88,352.7,-83.91,-168.24,0.2588461538461539,1.0,52.402820000000006,-1.556553269230769
52.4028196,-1.5565536961538462,164.64,,3,192.72,27 / 27,105311,2019-09-08 12:05:37:041,0.3497,-0.4198,9.8708,0.0009,0.0021,9.8066,-0.01,0.0119,-0.0029,-12.81,-31.69,38.5,352.52,-83.91,-168.39,0.2847307692307693,1.0,52.4028196,-1.5565536961538462
52.4028192,-1.556554123076923,164.64,,3,192.72,27 / 27,105410,2019-09-08 12:05:37:140,0.2479,-0.325,9.9044,0.0005,-0.0029,9.8066,-0.0214,0.0052,0.0054,-13.62,-31.31,39.0,350.94,-83.92,-168.55,0.3106153846153846,1.0,52.4028192,-1.556554123076923
52.402818800000006,-1.55655455,164.64,,3,192.72,27 / 27,105511,2019-09-08 12:05:37:241,0.2691,-0.3374,9.8445,0.0012,-0.0007,9.8065,-0.0167,0.016,0.0015,-13.31,-31.19,38.38,351.79,-83.9,-168.61,0.3365,1.0,52.402818800000006,-1.55655455
52.4028184,-1.5565549769230769,164.64,,3,192.72,27 / 27,105610,2019-09-08 12:05:37:340,0.3314,-0.4643,9.7382,0.0002,0.0003,9.8065,-0.0056,-0.0071,0.0007,-13.37,-31.37,38.0,351.71,-83.91,-168.68,0.3623846153846154,1.0,52.4028184,-1.5565549769230769
52.402818,-1.5565554038461538,164.64,,3,192.72,27 / 27,105710,2019-09-08 12:05:37:440,0.2255,-0.2985,9.972,0.0003,0.0009,9.8066,0.0187,-0.0146,0.002,-13.37,-31.31,38.25,351.69,-83.91,-168.7,0.3882692307692308,1.0,52.402818,-1.5565554038461538
52.402817600000006,-1.5565558307692307,164.64,,3,192.72,27 / 27,105811,2019-09-08 12:05:37:541,0.1688,-0.3044,9.9422,0.0008,-0.001,9.8066,0.0003,-0.0063,-0.0076,-13.31,-31.06,38.56,352.1,-83.9,-168.79,0.4141538461538462,1.0,52.402817600000006,-1.5565558307692307
52.4028172,-1.5565562576923075,164.64,,3,192.72,27 / 27,105911,2019-09-08 12:05:37:641,0.2632,-0.4487,9.7186,0.0017,0.0008,9.8066,0.0162,-0.0099,-0.0012,-13.25,-31.31,38.56,351.87,-83.91,-169.0,0.4400384615384616,1.0,52.4028172,-1.5565562576923075
52.402816800000004,-1.5565566846153847,164.64,,3,192.72,27 / 27,106011,2019-09-08 12:05:37:741,0.3202,-0.4703,9.8347,0.0013,-0.0024,9.8066,0.0096,-0.0089,-0.0103,-13.19,-31.62,37.81,351.39,-83.91,-168.95,0.465923076923077,1.0,52.402816800000004,-1.5565566846153847
52.4028164,-1.5565571115384615,164.64,,3,192.72,27 / 27,106110,2019-09-08 12:05:37:840,0.195,-0.3448,9.9193,0.0027,0.0002,9.8066,0.0044,-0.0061,0.0092,-12.81,-30.94,38.63,351.56,-83.89,-169.29,0.4918076923076924,1.0,52.4028164,-1.5565571115384615
52.402816,-1.5565575384615384,164.64,,3,192.72,28 / 28,106211,2019-09-08 12:05:37:941,0.1851,-0.3173,9.8538,0.0014,0.0004,9.8066,-0.0059,0.0096,-0.0024,-13.0,-31.31,38.13,351.06,-83.87,-169.27,0.5176923076923078,1.0,52.402816,-1.5565575384615384
52.402815600000004,-1.5565579653846153,164.64,,3,192.72,28 / 28,106310,2019-09-08 12:05:38:040,0.315,-0.367,9.7302,0.0015,0.0,9.8066,-0.002,0.0086,0.009,-13.69,-31.5,38.88,349.83,-83.87,-169.56,0.5435769230769232,1.0,52.402815600000004,-1.5565579653846153
52.4028152,-1.5565583923076922,164.64,,3,192.72,28 / 28,106411,2019-09-08 12:05:38:141,0.2067,-0.4786,9.8827,0.0015,-0.0019,9.8066,-0.0133,0.0081,0.0048,-13.44,-31.31,38.5,351.2,-83.84,-169.61,0.5694615384615386,1.0,52.4028152,-1.5565583923076922
52.4028148,-1.556558819230769,164.64,,3,192.72,28 / 28,106511,2019-09-08 12:05:38:241,0.1409,-0.287,9.8879,-0.0006,0.0011,9.8066,0.0104,-0.0018,-0.0023,-13.5,-31.69,38.0,350.57,-83.84,-169.69,0.595346153846154,1.0,52.4028148,-1.556558819230769
52.402814400000004,-1.5565592461538462,164.64,,3,192.72,28 / 28,106611,2019-09-08 12:05:38:341,0.3443,-0.3808,9.849,0.0011,-0.0012,9.8066,0.0016,-0.0056,-0.0017,-13.12,-31.5,38.63,350.92,-83.82,-169.86,0.6212307692307693,1.0,52.402814400000004,-1.5565592461538462
52.402814,-1.5565596730769231,164.64,,3,192.72,28 / 28,106710,2019-09-08 12:05:38:440,0.2277,-0.4646,9.8049,0.0017,-0.0027,9.8066,0.0136,-0.0178,-0.0004,-13.25,-31.44,38.31,350.27,-83.83,-169.99,0.6471153846153846,1.0,52.402814,-1.5565596730769231
52.4028136,-1.5565601,164.64,,3,192.72,28 / 28,106811,2019-09-08 12:05:38:541,0.1106,-0.2356,9.8896,0.0007,0.0027,9.8066,0.0005,0.0121,-0.0021,-12.81,-31.0,38.31,350.08,-83.79,-170.16,0.673,1.0,52.4028136,-1.5565601
52.402813200000004,-1.556560526923077,164.64,,3,192.72,28 / 28,106910,2019-09-08 12:05:38:640,0.2779,-0.3605,9.7958,0.0009,0.0001,9.8066,-0.0073,0.0059,0.0079,-12.5,-31.0,38.44,351.31,-83.79,-170.39,0.6988846153846154,1.0,52.402813200000004,-1.556560526923077
52.4028128,-1.5565609538461538,164.64,,3,192.72,28 / 28,107011,2019-09-08 12:05:38:741,0.173,-0.4455,9.8338,0.0025,-0.0018,9.8066,-0.0175,0.0118,0.0022,-12.94,-31.19,37.63,349.77,-83.77,-170.43,0.7247692307692308,1.0,52.4028128,-1.5565609538461538
52.4028124,-1.5565613807692307,164.64,,3,192.72,28 / 28,107112,2019-09-08 12:05:38:842,0.1713,-0.1992,9.8953,0.0018,-0.003,9.8066,-0.0124,0.0115,0.0011,-13.19,-31.12,37.81,349.45,-83.75,-170.72,0.7506538461538462,1.0,52.4028124,-1.5565613807692307
52.402812000000004,-1.5565618076923076,164.64,,3,192.72,26 / 27,107211,2019-09-08 12:05:38:941,0.3115,-0.3515,9.7664,0.0011,0.0003,9.8066,0.0099,-0.0064,0.0031,-12.94,-31.37,38.63,349.95,-83.73,-170.73,0.7765384615384616,1.0,52.402812000000004,-1.5565618076923076
52.4028116,-1.5565622346153847,164.64,,3,192.72,26 / 27,107311,2019-09-08 12:05:39:041,0.1604,-0.4375,9.7762,0.0012,-0.0017,9.8066,0.0098,-0.011,0.0012,-12.81,-31.5,38.06,349.37,-83.73,-170.79,0.802423076923077,1.0,52.4028116,-1.5565622346153847
52.4028112,-1.5565626615384616,164.64,,3,192.72,26 / 27,107410,2019-09-08 12:05:39:140,0.1704,-0.3083,9.9245,0.0014,-0.0008,9.8066,0.0112,-0.0047,-0.003,-12.94,-31.62,38.56,349.73,-83.69,-170.9,0.8283076923076924,1.0,52.4028112,-1.5565626615384616
52.402810800000005,-1.5565630884615385,164.64,,3,192.72,26 / 27,107511,2019-09-08 12:05:39:241,0.2262,-0.2922,9.7713,0.0012,0.0012,9.8065,0.0015,-0.0012,-0.0027,-13.31,-31.0,38.38,349.0,-83.68,-171.12,0.8541923076923078,1.0,52.402810800000005,-1.5565630884615385
52.4028104,-1.5565635153846153,164.64,,3,192.72,26 / 27,107611,2019-09-08 12:05:39:341,0.1432,-0.4731,9.7852,0.0024,-0.001,9.8066,-0.0024,0.0054,0.0077,-13.0,-31.94,38.06,348.91,-83.66,-171.17,0.8800769230769232,1.0,52.4028104,-1.5565635153846153
52.40281,-1.5565639423076922,164.64,,3,192.72,26 / 27,107711,2019-09-08 12:05:39:441,0.1903,-0.3029,9.9436,0.0005,-0.002,9.8066,-0.0114,0.0133,-0.0022,-13.44,-31.25,39.06,349.22,-83.63,-171.38,0.9059615384615386,1.0,52.40281,-1.5565639423076922
52.402809600000005,-1.5565643692307691,164.64,,3,192.72,26 / 27,107810,2019-09-08 12:05:39:540,0.2753,-0.2888,9.9039,0.0048,-0.0021,9.8066,-0.0078,-0.001,0.0107,-12.87,-31.19,38.5,349.08,-83.61,-171.5,0.931846153846154,1.0,52.402809600000005,-1.5565643692307691
52.4028092,-1.556564796153846,164.64,,3,192.72,26 / 27,107911,2019-09-08 12:05:39:641,0.1404,-0.3833,9.8015,0.0013,-0.0019,9.8066,-0.0103,0.0061,-0.0047,-13.19,-31.06,38.25,348.25,-83.58,-171.79,0.9577307692307694,1.0,52.4028092,-1.556564796153846
52.4028088,-1.5565652230769231,164.64,,3,192.72,26 / 27,108010,2019-09-08 12:05:39:740,0.1554,-0.4057,9.8335,0.0007,-0.0011,9.8066,-0.0038,-0.002,-0.0007,-13.31,-31.0,38.88,348.71,-83.56,-171.84,0.9836153846153848,1.0,52.4028088,-1.5565652230769231
52.402808400000005,-1.55656565,164.64,,3,192.72,26 / 27,108111,2019-09-08 12:05:39:841,0.1057,-0.1389,9.9396,-0.0005,-0.0019,9.8066,0.0033,-0.0012,-0.0126,-13.31,-30.94,38.31,348.16,-83.53,-171.85,1.0095,1.0,52.402808400000005,-1.55656565
52.402808,-1.556566076923077,164.64,,3,192.72,27 / 27,108211,2019-09-08 12:05:39:941,0.1956,-0.3262,9.801,0.0012,-0.0014,9.8066,0.0185,-0.0129,0.0006,-12.81,-31.44,38.56,348.53,-83.51,-172.0,1.0353846153846156,1.0,52.402808,-1.556566076923077
52.4028076,-1.5565665038461538,164.64,,3,192.72,27 / 27,108310,2019-09-08 12:05:40:040,0.1474,-0.3437,9.8037,0.0023,-0.0048,9.8065,-0.0138,-0.0032,-0.0036,-13.5,-31.0,38.94,348.39,-83.46,-172.11,1.0612692307692309,1.0,52.4028076,-1.5565665038461538
52.402807200000005,-1.5565669307692307,164.64,,3,192.72,27 / 27,108411,2019-09-08 12:05:40:141,0.1346,-0.2628,9.9342,0.0,-0.0011,9.8066,0.0088,0.0084,0.0075,-13.12,-31.44,38.38,347.56,-83.43,-172.38,1.0871538461538464,1.0,52.402807200000005,-1.5565669307692307
52.4028068,-1.5565673576923076,164.64,,3,192.72,27 / 27,108511,2019-09-08 12:05:40:241,0.2152,-0.238,9.8526,0.0008,-0.0004,9.8066,-0.0095,0.011,-0.0025,-12.94,-30.75,37.81,347.56,-83.39,-172.38,1.1130384615384616,1.0,52.4028068,-1.5565673576923076
